2Sam.10.6	Judg.11.3	b
2Sam.10.6	Gen.34.30	d
2Sam.10.7	1Chr.19.8-1Chr.19.19	b
2Sam.10.8	1Chr.19.7	b
2Sam.10.11	1Chr.19.9-1Chr.19.12	b
2Sam.10.11	Gal.6.2	d
2Sam.10.12	Heb.13.6	d
2Sam.10.12	1Cor.16.13	d
2Sam.10.12	1Sam.14.12	d
2Sam.10.12	1Sam.17.32	d
2Sam.10.12	2Chr.32.7	d
2Sam.10.12	1Sam.4.9	d
2Sam.10.12	1Sam.3.18	b
2Sam.10.12	2Sam.16.10-2Sam.16.11	d
2Sam.10.12	Josh.1.6-Josh.1.7	b
2Sam.10.12	Job.1.21	d
2Sam.10.12	1Chr.19.13	b
2Sam.10.12	1Sam.14.6	d
2Sam.10.12	Num.13.20	b
2Sam.10.12	Deut.31.6	b
2Sam.10.12	Judg.10.15	b
2Sam.10.12	Josh.1.9	b
2Sam.10.12	Josh.1.18	b
2Sam.10.13	1Kgs.20.28-1Kgs.20.30	b
2Sam.10.13	1Chr.19.14-1Chr.19.15	b
2Sam.10.15	Rev.19.19-Rev.19.21	b
2Sam.10.16	1Chr.19.16	b
2Sam.10.16	1Chr.18.3	b
2Sam.10.16	2Sam.8.3-2Sam.8.8	b
2Sam.10.16	1Chr.18.5	b
2Sam.10.17	1Chr.19.17	b
2Sam.10.18	1Chr.19.18	b
2Sam.10.18	2Sam.8.4	b
2Sam.10.19	2Sam.8.6	b
2Sam.10.19	1Chr.19.19	b
2Sam.11.1	1Kgs.20.26	b
2Sam.11.1	1Kgs.20.22	b
2Sam.11.1	2Chr.36.10	b
2Sam.11.1	1Chr.20.1	b
2Sam.11.1	Deut.3.11	b
2Sam.11.1	2Sam.12.26-2Sam.12.28	b
2Sam.11.2	Job.31.1	d
2Sam.11.2	Prov.6.25	d
2Sam.11.2	1Thess.5.6-1Thess.5.7	d
2Sam.11.2	1Pet.4.7	d
2Sam.11.2	Acts.10.9	d
2Sam.11.2	Jer.19.13	b
2Sam.11.2	Deut.22.8	b
2Sam.11.2	1John.2.16	d
2Sam.11.3	2Sam.23.39	b
2Sam.11.3	1Chr.3.5	b
2Sam.11.3	Jer.5.8	b
2Sam.11.3	1Chr.11.41	b
2Sam.11.3	Jas.1.14-Jas.1.15	d
2Sam.11.4	Jas.1.14-Jas.1.15	d
2Sam.11.4	Prov.30.20	d
2Sam.11.4	Lev.12.2-Lev.12.5	d
2Sam.11.5	Prov.6.34	d
2Sam.11.6	Prov.28.13	d
2Sam.11.7	Gen.37.14	b
2Sam.11.7	1Sam.17.22	b
2Sam.11.8	Gen.43.34	b
2Sam.11.8	Gen.19.2	b
2Sam.11.8	Luke.7.44	b
2Sam.11.8	Gen.43.24	b
2Sam.11.8	Gen.18.4	b
2Sam.11.9	Job.5.12-Job.5.14	d
2Sam.11.9	Prov.21.30	d
2Sam.11.11	2Sam.14.19	b
2Sam.11.11	2Sam.7.6	b
2Sam.11.11	1Sam.20.3	b
2Sam.11.11	1Sam.25.26	b
2Sam.11.11	1Sam.17.55	b
2Sam.11.11	Isa.22.12-Isa.22.14	b
2Sam.11.11	1Sam.1.26	b
2Sam.11.13	Gen.19.32-Gen.19.35	b
2Sam.11.14	1Kgs.21.8-1Kgs.21.10	b
2Sam.11.14	Jer.17.9	d
2Sam.11.15	Ps.51.4	d
2Sam.11.17	2Sam.12.9	b
2Sam.11.21	Judg.6.32	b
2Sam.11.21	2Sam.3.34	d
2Sam.11.21	Judg.9.50-Judg.9.54	b
2Sam.11.21	2Sam.3.27	b
2Sam.11.25	Eccl.9.11-Eccl.9.12	b
2Sam.11.26	2Sam.14.2	b
2Sam.11.27	1Chr.21.7	b
2Sam.11.27	2Sam.12.9	b
2Sam.11.27	Ps.51.4-Ps.51.5	b
2Sam.11.27	2Sam.3.2-2Sam.3.5	b
2Sam.11.27	Heb.13.4	d
2Sam.11.27	Gen.38.10	b
2Sam.12.1	2Sam.7.17	b
2Sam.12.1	1Kgs.20.35-1Kgs.20.41	d
2Sam.12.1	Matt.21.33-Matt.21.45	b
2Sam.12.1	2Sam.7.1-2Sam.7.5	b
2Sam.12.1	Ps.51.1-Ps.51.19	b
2Sam.12.1	2Sam.24.11-2Sam.24.13	b
2Sam.12.1	2Sam.11.25	b
2Sam.12.1	2Sam.14.5-2Sam.14.11	b
2Sam.12.3	Deut.13.6	b
2Sam.12.4	Jas.1.14	d
2Sam.12.5	1Sam.26.16	b
2Sam.12.5	Gen.38.24	d
2Sam.12.5	1Sam.20.31	b
2Sam.12.5	Luke.6.41-Luke.6.42	d
2Sam.12.5	Rom.2.1	d
2Sam.12.5	1Sam.14.39	b
2Sam.12.5	Luke.9.55	d
2Sam.12.6	Jas.2.13	d
2Sam.12.6	Luke.19.8	b
2Sam.12.7	1Sam.23.7	b
2Sam.12.7	1Sam.16.13	b
2Sam.12.7	1Sam.18.21	b
2Sam.12.7	Ps.18.1	b
2Sam.12.7	2Sam.22.1	b
2Sam.12.7	1Sam.15.17	b
2Sam.12.7	1Sam.13.13	b
2Sam.12.7	Matt.14.14	d
2Sam.12.7	1Sam.23.14	b
2Sam.12.7	2Sam.7.8	b
2Sam.12.8	Ps.84.11	d
2Sam.12.8	Rom.8.32	d
2Sam.12.8	2Sam.9.7	d
2Sam.12.8	1Sam.15.19	d
2Sam.12.8	2Sam.7.19	d
2Sam.12.9	Ps.139.1-Ps.139.2	d
2Sam.12.9	Gen.9.5-Gen.9.6	d
2Sam.12.9	2Sam.11.14-2Sam.11.27	b
2Sam.12.9	1Sam.15.23	d
2Sam.12.9	2Chr.33.6	b
2Sam.12.9	Amos.2.4	b
2Sam.12.9	Num.15.30-Num.15.31	b
2Sam.12.9	2Sam.11.4	d
2Sam.12.9	Ps.90.8	d
2Sam.12.9	1Sam.15.19	b
2Sam.12.10	2Sam.18.14-2Sam.18.15	d
2Sam.12.11	Ezek.14.9	d
2Sam.12.11	2Sam.15.10	d
2Sam.12.11	2Sam.13.1-2Sam.13.14	b
2Sam.12.11	Hos.4.13-Hos.4.14	d
2Sam.12.11	Ezek.20.25-Ezek.20.26	d
2Sam.12.11	2Sam.15.6	d
2Sam.12.11	2Sam.13.28-2Sam.13.29	d
2Sam.12.12	2Sam.16.22	d
2Sam.12.12	2Sam.11.4-2Sam.11.15	d
2Sam.12.12	Luke.12.1-Luke.12.2	d
2Sam.12.12	Eccl.12.14	d
2Sam.12.12	1Cor.4.5	d
2Sam.12.13	Ps.130.3-Ps.130.4	d
2Sam.12.13	Rom.8.33-Rom.8.34	d
2Sam.12.13	2Chr.24.20-2Chr.24.22	d
2Sam.12.13	2Chr.25.16	d
2Sam.12.13	1Sam.15.24-1Sam.15.25	b
2Sam.12.13	1Sam.15.20	d
2Sam.12.13	Acts.2.37	d
2Sam.12.13	Heb.9.26	b
2Sam.12.13	2Kgs.1.9	d
2Sam.12.13	1Kgs.21.20	d
2Sam.12.13	Prov.25.12	d
2Sam.12.13	1Kgs.22.8	d
2Sam.12.13	Matt.14.10	d
2Sam.12.13	Ps.51.16	d
2Sam.12.13	2Sam.24.10	b
2Sam.12.13	Lam.3.32	d
2Sam.12.14	Isa.52.5	d
2Sam.12.14	Rev.3.19	d
2Sam.12.14	Ps.94.12	d
2Sam.12.14	Heb.12.6	d
2Sam.12.14	Ps.89.31-Ps.89.33	d
2Sam.12.14	Prov.3.11-Prov.3.12	d
2Sam.12.14	Rom.2.24	d
2Sam.12.15	Ps.104.29	d
2Sam.12.15	2Chr.13.20	b
2Sam.12.15	1Sam.25.38	d
2Sam.12.16	Jonah.3.9	d
2Sam.12.16	Esth.4.16	b
2Sam.12.16	Isa.26.16	d
2Sam.12.16	Isa.22.12	d
2Sam.12.16	Job.20.12-Job.20.14	d
2Sam.12.16	Ps.50.15	d
2Sam.12.16	Acts.9.9	d
2Sam.12.16	1Kgs.21.27	b
2Sam.12.17	1Sam.28.23	b
2Sam.12.18	Num.20.15	b
2Sam.12.20	Lam.3.39-Lam.3.41	d
2Sam.12.20	Ruth.3.3	b
2Sam.12.20	Eccl.9.8	d
2Sam.12.20	Matt.6.17	b
2Sam.12.20	Job.1.20	b
2Sam.12.20	Job.2.10	d
2Sam.12.22	Joel.2.14	d
2Sam.12.22	Jonah.1.6	d
2Sam.12.22	Isa.38.1-Isa.38.3	b
2Sam.12.22	Isa.38.5	d
2Sam.12.22	Jonah.3.9-Jonah.3.10	b
2Sam.12.23	Luke.23.43	d
2Sam.12.23	Gen.37.35	d
2Sam.12.24	1Chr.22.9-1Chr.22.10	b
2Sam.12.24	1Chr.29.1	b
2Sam.12.24	Matt.1.6	b
2Sam.12.24	1Chr.3.5	b
2Sam.12.25	1Kgs.1.23	b
2Sam.12.26	1Chr.20.1-1Chr.20.3	b
2Sam.12.27	2Sam.11.1	b
2Sam.12.30	1Chr.20.2	b
2Sam.12.31	2Sam.8.2	b
2Sam.12.31	Amos.1.3	b
2Sam.12.31	1Chr.20.3	b
2Sam.13.1	Prov.31.30	d
2Sam.13.1	2Sam.3.2-2Sam.3.3	b
2Sam.13.1	Gen.29.20	d
2Sam.13.1	2Sam.14.27	b
2Sam.13.1	1Chr.3.9	b
2Sam.13.1	Prov.6.25	d
2Sam.13.3	Gen.3.1	b
2Sam.13.9	Gen.45.1	d
2Sam.13.12	Judg.19.23	b
2Sam.13.12	Gen.34.7	b
2Sam.13.12	Lev.18.9	d
2Sam.13.12	Lev.20.17	d
2Sam.13.12	Judg.20.6	b
2Sam.13.12	Lev.18.11	d
2Sam.13.14	2Sam.12.11	d
2Sam.13.18	Gen.37.32	b
2Sam.13.18	Ps.45.13-Ps.45.14	b
2Sam.13.18	Judg.5.30	b
2Sam.13.19	Josh.7.6	b
2Sam.13.19	Esth.4.1	b
2Sam.13.19	Job.2.12	b
2Sam.13.19	1Sam.4.12	b
2Sam.13.19	2Sam.1.2	b
2Sam.13.20	Rom.12.19	d
2Sam.13.21	Gen.34.7	b
2Sam.13.22	Gen.31.29	b
2Sam.13.22	Gen.24.50	b
2Sam.13.22	Gen.31.24	b
2Sam.13.22	1John.2.9	b
2Sam.13.22	1John.3.15	b
2Sam.13.22	1John.2.11	b
2Sam.13.23	1Sam.25.4	d
2Sam.13.23	Gen.38.12-Gen.38.13	b
2Sam.13.25	Gen.19.2-Gen.19.3	b
2Sam.13.26	Ps.55.21	d
2Sam.13.26	2Sam.11.13-2Sam.11.15	d
2Sam.13.28	Exod.1.16-Exod.1.17	b
2Sam.13.28	Judg.19.9	b
2Sam.13.28	Judg.19.6	b
2Sam.13.28	Ruth.3.7	b
2Sam.13.28	Judg.19.22	b
2Sam.13.28	Nah.1.10	d
2Sam.13.28	1Sam.25.36-1Sam.25.38	b
2Sam.13.28	Eccl.9.7	b
2Sam.13.28	Eccl.10.19	b
2Sam.13.28	Esth.1.10	b
2Sam.13.28	Ps.104.15	b
2Sam.13.29	2Sam.18.9	b
2Sam.13.29	1Kgs.1.33	b
2Sam.13.31	Gen.37.34	b
2Sam.13.31	2Sam.1.11	b
2Sam.13.31	Gen.37.29	b
2Sam.13.31	Josh.7.6	b
2Sam.13.31	Job.1.20	b
2Sam.13.32	1Sam.16.9	b
2Sam.13.33	2Sam.19.19	b
2Sam.13.36	2Sam.12.21	b
2Sam.13.36	2Sam.18.33	b
2Sam.13.37	1Chr.3.2	b
2Sam.13.37	2Sam.14.32	b
2Sam.13.37	2Sam.3.3	b
2Sam.13.37	2Sam.14.23	b
2Sam.13.38	2Sam.14.23	b
2Sam.13.38	2Sam.14.32	b
2Sam.14.1	2Sam.2.18	b
2Sam.14.1	2Sam.19.4	b
2Sam.14.1	2Sam.18.33	b
2Sam.14.1	1Chr.2.16	b
2Sam.14.2	Ruth.3.3	b
2Sam.14.2	Amos.1.1	d
2Sam.14.2	2Chr.20.20	d
2Sam.14.2	2Sam.12.20	b
2Sam.14.2	2Sam.11.26	b
2Sam.14.2	2Chr.11.6	d
2Sam.14.2	Jer.6.1	d
2Sam.14.3	Isa.59.21	b
2Sam.14.3	Jer.1.9	b
2Sam.14.3	Isa.51.16	b
2Sam.14.3	Deut.18.18	b
2Sam.14.3	Exod.4.15	b
2Sam.14.3	Num.23.5	b
2Sam.14.4	1Sam.20.41	b
2Sam.14.4	1Sam.25.23	b
2Sam.14.4	2Sam.1.2	b
2Sam.14.4	2Kgs.6.26-2Kgs.6.28	b
2Sam.14.6	Gen.4.8	b
2Sam.14.6	Exod.2.13	b
2Sam.14.7	Matt.21.38	b
2Sam.14.7	Num.35.19	d
2Sam.14.8	Prov.18.13	d
2Sam.14.9	Matt.27.25	d
2Sam.14.9	2Sam.3.28-2Sam.3.29	b
2Sam.14.9	1Kgs.2.33	b
2Sam.14.11	Gen.14.22	b
2Sam.14.11	Gen.24.2-Gen.24.3	b
2Sam.14.11	1Sam.14.45	b
2Sam.14.11	Deut.19.4-Deut.19.10	b
2Sam.14.11	Num.35.21	b
2Sam.14.11	Num.35.27	b
2Sam.14.11	1Kgs.1.52	b
2Sam.14.11	Num.35.19	b
2Sam.14.11	Acts.27.34	b
2Sam.14.12	1Sam.25.24	b
2Sam.14.12	Gen.44.18	b
2Sam.14.13	2Sam.13.37-2Sam.13.38	d
2Sam.14.14	Job.34.15	d
2Sam.14.14	2Sam.11.25	d
2Sam.14.14	Matt.22.16	b
2Sam.14.14	Isa.50.1-Isa.50.2	b
2Sam.14.14	Rom.2.11	b
2Sam.14.14	Job.14.7-Job.14.12	b
2Sam.14.14	Num.35.28	d
2Sam.14.14	Ps.90.3	d
2Sam.14.14	Num.35.25	d
2Sam.14.14	Lev.26.40	d
2Sam.14.14	1Pet.1.17	b
2Sam.14.14	Eccl.3.19-Eccl.3.20	d
2Sam.14.14	Job.30.23	d
2Sam.14.14	Exod.21.13	d
2Sam.14.16	1Sam.26.19	b
2Sam.14.17	1Sam.29.9	b
2Sam.14.17	1Kgs.3.9	b
2Sam.14.17	Job.6.30	b
2Sam.14.17	2Sam.19.27	b
2Sam.14.17	Heb.5.14	b
2Sam.14.18	Jer.38.14	b
2Sam.14.18	1Sam.3.17-1Sam.3.18	b
2Sam.14.19	Deut.28.14	b
2Sam.14.19	Exod.4.15	b
2Sam.14.19	Prov.4.27	b
2Sam.14.19	Josh.1.7	b
2Sam.14.19	2Sam.11.11	b
2Sam.14.19	1Sam.20.3	b
2Sam.14.19	1Sam.25.26	b
2Sam.14.19	Deut.5.32	b
2Sam.14.19	Num.20.17	b
2Sam.14.19	2Kgs.2.2	b
2Sam.14.19	1Sam.17.55	b
2Sam.14.19	1Sam.1.26	b
2Sam.14.20	2Sam.19.27	b
2Sam.14.22	Ruth.2.2	b
2Sam.14.22	Exod.33.16-Exod.33.17	b
2Sam.14.22	Gen.6.8	b
2Sam.14.22	1Sam.20.3	b
2Sam.14.23	2Sam.3.3	b
2Sam.14.23	2Sam.13.37-2Sam.13.38	b
2Sam.14.25	1Sam.16.7	d
2Sam.14.25	Job.2.7	b
2Sam.14.25	Prov.31.30	b
2Sam.14.25	Isa.1.6	b
2Sam.14.25	1Sam.9.2	d
2Sam.14.25	Deut.28.35	b
2Sam.14.26	Gen.23.16	b
2Sam.14.26	Ezek.44.20	b
2Sam.14.27	2Sam.13.1	b
2Sam.14.27	2Sam.18.18	b
2Sam.14.30	2Sam.13.28-2Sam.13.29	b
2Sam.14.32	Exod.14.12	d
2Sam.14.32	Exod.17.3	b
2Sam.14.32	Prov.28.13	d
2Sam.15.1	1Kgs.10.26-1Kgs.10.29	b
2Sam.15.1	2Sam.12.11	d
2Sam.15.1	Ps.20.7	b
2Sam.15.1	1Sam.8.11	b
2Sam.15.1	1Kgs.1.5	b
2Sam.15.2	1Kgs.3.16-1Kgs.3.28	b
2Sam.15.2	2Sam.19.8	b
2Sam.15.4	2Pet.2.19	d
2Sam.15.4	Judg.9.1-Judg.9.5	d
2Sam.15.4	Luke.14.8-Luke.14.11	d
2Sam.15.4	Prov.27.2	d
2Sam.15.4	Prov.25.6	d
2Sam.15.5	Prov.26.25	d
2Sam.15.5	Ps.10.9-Ps.10.10	d
2Sam.15.5	Ps.55.21	d
2Sam.15.7	2Sam.13.38	b
2Sam.15.7	Isa.58.4	d
2Sam.15.7	2Sam.13.24-2Sam.13.27	b
2Sam.15.8	2Sam.14.32	b
2Sam.15.8	1Sam.1.11	b
2Sam.15.8	2Sam.14.23	b
2Sam.15.8	Gen.28.20-Gen.28.21	b
2Sam.15.8	Jer.9.3-Jer.9.5	d
2Sam.15.10	2Sam.3.2-2Sam.3.3	b
2Sam.15.10	2Kgs.9.13	b
2Sam.15.10	2Sam.5.5	b
2Sam.15.11	1Sam.9.13	d
2Sam.15.12	2Sam.17.23	b
2Sam.15.12	Josh.15.51	b
2Sam.15.12	Ps.3.1-Ps.3.2	b
2Sam.15.12	Ps.55.12-Ps.55.14	d
2Sam.15.12	2Sam.17.14	b
2Sam.15.12	Ps.41.9	d
2Sam.15.12	1Chr.27.33	b
2Sam.15.12	2Sam.16.20-2Sam.16.23	b
2Sam.15.12	Titus.1.16	d
2Sam.15.12	1Kgs.21.12	d
2Sam.15.12	Prov.21.27	d
2Sam.15.13	Matt.27.22	d
2Sam.15.14	Ps.3.1-Ps.3.8	b
2Sam.15.15	Prov.18.24	d
2Sam.15.15	John.6.66-John.6.69	d
2Sam.15.16	Ps.3.1	d
2Sam.15.16	2Sam.16.21-2Sam.16.22	b
2Sam.15.16	1Sam.25.42	b
2Sam.15.16	Rom.12.2	d
2Sam.15.16	Judg.4.10	b
2Sam.15.16	2Sam.20.3	b
2Sam.15.18	2Sam.8.18	b
2Sam.15.18	1Chr.18.17	b
2Sam.15.18	1Kgs.1.38	b
2Sam.15.18	2Sam.20.23	b
2Sam.15.18	2Sam.20.7	b
2Sam.15.19	2Sam.18.2	b
2Sam.15.20	Prov.14.22	b
2Sam.15.20	1Sam.23.13	d
2Sam.15.20	Ps.25.10	b
2Sam.15.20	Ps.85.10	b
2Sam.15.20	Ps.57.3	b
2Sam.15.20	Ps.89.14	b
2Sam.15.20	Ps.61.7	b
2Sam.15.21	1Sam.20.3	b
2Sam.15.21	Prov.17.17	d
2Sam.15.21	John.6.66-John.6.69	b
2Sam.15.21	Acts.11.23	d
2Sam.15.21	2Cor.7.3	d
2Sam.15.21	Prov.18.24	d
2Sam.15.23	Matt.3.3	b
2Sam.15.23	2Chr.29.16	b
2Sam.15.23	1Kgs.15.13	b
2Sam.15.23	John.18.1	b
2Sam.15.23	1Kgs.2.37	b
2Sam.15.24	Josh.6.6	b
2Sam.15.24	Ezek.48.11	b
2Sam.15.24	2Sam.20.25	b
2Sam.15.24	2Sam.8.17	b
2Sam.15.24	Josh.3.3	b
2Sam.15.24	Josh.3.15-Josh.3.17	b
2Sam.15.24	Josh.3.6	b
2Sam.15.24	1Sam.4.3-1Sam.4.5	b
2Sam.15.24	1Kgs.2.35	b
2Sam.15.24	Josh.6.4	b
2Sam.15.24	1Kgs.4.2-1Kgs.4.4	b
2Sam.15.24	1Chr.15.2	b
2Sam.15.24	Josh.4.16-Josh.4.18	b
2Sam.15.25	2Sam.7.2	b
2Sam.15.25	1Sam.4.3-1Sam.4.11	b
2Sam.15.25	Ps.84.10	d
2Sam.15.26	1Sam.3.18	b
2Sam.15.26	Judg.10.15	b
2Sam.15.27	1Chr.25.5	b
2Sam.15.27	2Sam.17.17	b
2Sam.15.28	2Sam.17.16	b
2Sam.15.30	Acts.1.12	b
2Sam.15.30	Ezek.24.17	b
2Sam.15.30	Isa.20.2-Isa.20.4	b
2Sam.15.30	Ezek.24.23	b
2Sam.15.31	Matt.26.14-Matt.26.15	d
2Sam.15.31	1Cor.1.20	d
2Sam.15.31	Job.12.16-Job.12.20	d
2Sam.15.31	Job.5.12	d
2Sam.15.31	Ps.41.9	d
2Sam.15.31	2Sam.17.14	b
2Sam.15.31	Ps.55.12	d
2Sam.15.31	Jas.3.15	d
2Sam.15.31	John.13.18	d
2Sam.15.31	Jer.8.8-Jer.8.9	d
2Sam.15.31	Ps.109.3	d
2Sam.15.31	2Sam.17.23	b
2Sam.15.31	2Sam.16.23	b
2Sam.15.31	Ps.3.1	b
2Sam.15.32	2Sam.13.19	b
2Sam.15.32	Josh.16.2	d
2Sam.15.32	Job.1.20-Job.1.21	b
2Sam.15.32	2Sam.16.16-2Sam.16.19	b
2Sam.15.32	2Sam.1.2	b
2Sam.15.34	2Sam.16.16-2Sam.16.19	b
2Sam.15.34	2Sam.17.5-2Sam.17.14	b
2Sam.15.35	2Sam.17.15-2Sam.17.16	b
2Sam.15.36	2Sam.17.17	b
2Sam.15.36	2Sam.18.19-2Sam.18.33	b
2Sam.15.37	2Sam.16.15-2Sam.16.16	b
2Sam.16.1	Jer.40.12	b
2Sam.16.1	1Sam.10.3	b
2Sam.16.1	Prov.29.4-Prov.29.5	d
2Sam.16.1	1Sam.17.17-1Sam.17.18	b
2Sam.16.1	Amos.8.1	b
2Sam.16.1	2Sam.9.2-2Sam.9.13	b
2Sam.16.1	Mic.7.1	b
2Sam.16.1	1Chr.12.40	b
2Sam.16.1	1Sam.16.20	b
2Sam.16.1	1Sam.25.18	b
2Sam.16.1	2Sam.15.32	b
2Sam.16.1	2Sam.19.32	d
2Sam.16.1	Jer.40.10	b
2Sam.16.2	1Sam.14.28	b
2Sam.16.2	Judg.8.4-Judg.8.5	b
2Sam.16.2	2Sam.19.26	b
2Sam.16.2	Judg.5.10	b
2Sam.16.2	Prov.31.6-Prov.31.7	b
2Sam.16.3	2Sam.9.9-2Sam.9.10	b
2Sam.16.3	2Sam.19.24-2Sam.19.30	b
2Sam.16.4	Exod.23.8	d
2Sam.16.4	Prov.18.13	d
2Sam.16.4	Prov.19.2	d
2Sam.16.4	Deut.19.15	d
2Sam.16.4	2Sam.14.22	b
2Sam.16.4	Prov.18.17	d
2Sam.16.4	2Sam.14.4	b
2Sam.16.5	2Sam.19.16-2Sam.19.23	b
2Sam.16.5	1Sam.17.43	b
2Sam.16.5	1Kgs.2.36-1Kgs.2.46	b
2Sam.16.5	Exod.22.28	d
2Sam.16.5	1Kgs.2.8-1Kgs.2.9	b
2Sam.16.5	2Sam.17.18	b
2Sam.16.7	Ps.5.6	b
2Sam.16.8	1Kgs.2.32-1Kgs.2.33	b
2Sam.16.8	2Sam.3.28-2Sam.3.29	b
2Sam.16.8	Judg.9.24	b
2Sam.16.8	2Sam.4.8-2Sam.4.12	b
2Sam.16.9	1Sam.26.6-1Sam.26.11	b
2Sam.16.9	Jer.40.13-Jer.40.16	b
2Sam.16.9	2Sam.9.8	b
2Sam.16.9	Acts.23.5	d
2Sam.16.9	1Sam.24.14	b
2Sam.16.9	2Sam.3.8	b
2Sam.16.9	1Pet.2.17	d
2Sam.16.9	Luke.9.54	d
2Sam.16.10	Gen.50.20	d
2Sam.16.10	1Pet.2.23	d
2Sam.16.10	1Kgs.2.5	b
2Sam.16.10	2Sam.19.22	b
2Sam.16.10	Matt.16.23	d
2Sam.16.10	Dan.4.35	d
2Sam.16.10	John.18.11	d
2Sam.16.10	Rom.9.20	d
2Sam.16.10	2Sam.3.39	b
2Sam.16.11	Isa.10.5-Isa.10.7	d
2Sam.16.11	Ezek.20.25	d
2Sam.16.11	Matt.10.21	d
2Sam.16.11	Ezek.14.9	d
2Sam.16.11	2Kgs.19.37	d
2Sam.16.11	2Sam.12.11-2Sam.12.12	d
2Sam.16.12	1Pet.4.12-1Pet.4.19	d
2Sam.16.12	2Thess.1.7	d
2Sam.16.12	Ps.25.18	b
2Sam.16.12	Deut.23.5	d
2Sam.16.12	Exod.3.7-Exod.3.8	b
2Sam.16.12	Isa.27.7	d
2Sam.16.12	Gen.29.32-Gen.29.33	b
2Sam.16.12	1Sam.1.11	b
2Sam.16.12	Matt.5.11-Matt.5.12	d
2Sam.16.15	2Sam.15.12	b
2Sam.16.15	2Sam.15.37	b
2Sam.16.16	1Kgs.1.34	b
2Sam.16.16	2Kgs.11.12	b
2Sam.16.16	1Kgs.1.25	b
2Sam.16.16	1Sam.10.24	b
2Sam.16.16	2Sam.15.37	b
2Sam.16.17	2Sam.19.25	d
2Sam.16.17	Deut.32.6	d
2Sam.16.17	2Sam.15.32-2Sam.15.37	b
2Sam.16.18	1Sam.16.13	d
2Sam.16.19	Ps.55.21	d
2Sam.16.19	2Sam.15.34	d
2Sam.16.21	2Sam.15.16	b
2Sam.16.21	Zech.8.13	b
2Sam.16.21	Lev.18.8	d
2Sam.16.21	2Sam.20.3	b
2Sam.16.22	2Sam.12.11-2Sam.12.12	b
2Sam.16.22	2Sam.15.16	b
2Sam.16.22	2Sam.20.3	b
2Sam.16.23	2Sam.15.12	b
2Sam.16.23	2Sam.17.14	b
2Sam.16.23	1Cor.3.19-1Cor.3.20	d
2Sam.16.23	2Sam.17.23	b
2Sam.16.23	1Sam.30.8	b
2Sam.17.1	Isa.59.7-Isa.59.8	d
2Sam.17.1	Prov.1.16	d
2Sam.17.1	Prov.4.16	d
2Sam.17.1	Ps.109.2-Ps.109.4	d
2Sam.17.1	Ps.4.8	d
2Sam.17.1	Ps.3.3-Ps.3.5	d
2Sam.17.2	2Sam.16.14	b
2Sam.17.2	John.11.50	d
2Sam.17.2	Matt.21.38	d
2Sam.17.4	1Sam.18.20-1Sam.18.21	b
2Sam.17.4	Esth.1.21	b
2Sam.17.4	2Chr.30.4	b
2Sam.17.5	2Sam.15.32-2Sam.15.37	b
2Sam.17.5	2Sam.16.16-2Sam.16.19	b
2Sam.17.8	Judg.18.25	b
2Sam.17.8	Prov.17.12	b
2Sam.17.8	Heb.11.32-Heb.11.34	d
2Sam.17.8	Hos.13.8	b
2Sam.17.8	1Sam.16.18	b
2Sam.17.9	1Sam.14.14-1Sam.14.15	b
2Sam.17.10	Exod.15.15	b
2Sam.17.10	Deut.1.28	b
2Sam.17.10	Josh.2.9-Josh.2.11	b
2Sam.17.10	Isa.19.1	b
2Sam.17.10	2Sam.23.20	b
2Sam.17.10	Isa.13.7	b
2Sam.17.10	Song.3.7	b
2Sam.17.11	2Sam.24.2	b
2Sam.17.11	Ps.9.16	d
2Sam.17.11	Josh.11.4	b
2Sam.17.11	Gen.22.17	b
2Sam.17.11	Judg.20.1	b
2Sam.17.11	1Kgs.4.20	b
2Sam.17.12	Isa.10.13-Isa.10.14	b
2Sam.17.14	1Cor.3.19	d
2Sam.17.14	2Sam.16.23	b
2Sam.17.14	Ps.33.9-Ps.33.10	b
2Sam.17.14	Gen.32.28	d
2Sam.17.14	2Sam.15.31	b
2Sam.17.14	2Sam.15.34	b
2Sam.17.15	2Sam.15.35-2Sam.15.36	b
2Sam.17.16	2Sam.15.28	b
2Sam.17.16	Ps.57.3	b
2Sam.17.16	1Cor.15.54	b
2Sam.17.17	Josh.15.7	b
2Sam.17.17	2Sam.15.27	b
2Sam.17.17	2Sam.15.36	b
2Sam.17.17	1Kgs.1.9	b
2Sam.17.18	2Sam.16.5	b
2Sam.17.18	2Sam.3.16	b
2Sam.17.19	Exod.1.19	d
2Sam.17.20	Exod.1.19	d
2Sam.17.20	Josh.2.22-Josh.2.23	b
2Sam.17.20	2Sam.15.34	b
2Sam.17.22	Prov.27.12	d
2Sam.17.22	Matt.10.16	d
2Sam.17.22	John.18.9	d
2Sam.17.22	Num.31.49	b
2Sam.17.23	2Sam.15.31	b
2Sam.17.23	Matt.27.5	b
2Sam.17.23	2Sam.15.12	b
2Sam.17.23	2Kgs.20.1	b
2Sam.17.23	1Kgs.16.18	b
2Sam.17.25	2Sam.19.13	b
2Sam.17.25	1Kgs.2.5	b
2Sam.17.25	2Sam.20.9-2Sam.20.12	b
2Sam.17.25	1Chr.2.16-1Chr.2.17	b
2Sam.17.25	1Kgs.2.32	b
2Sam.17.25	2Sam.20.4	b
